nodeName	altName	nodeAttr[nodesPresent, ]
ENSG00000174007	NA	grey
ENSG00000174010	NA	grey
ENSG00000174032	NA	grey
ENSG00000174059	NA	grey
ENSG00000174093	NA	brown
ENSG00000174099	NA	turquoise
ENSG00000174109	NA	grey
ENSG00000174125	NA	green
ENSG00000174130	NA	grey
ENSG00000174165	NA	black
ENSG00000174197	NA	greenyellow
ENSG00000174243	NA	black
ENSG00000174276	NA	grey
ENSG00000174282	NA	grey
ENSG00000174307	NA	grey
ENSG00000174348	NA	turquoise
ENSG00000174371	NA	pink
ENSG00000174373	NA	greenyellow
ENSG00000174405	NA	greenyellow
ENSG00000174444	NA	black
ENSG00000174456	NA	brown
ENSG00000174485	NA	grey
ENSG00000174501	NA	brown
ENSG00000174547	NA	grey
ENSG00000174574	NA	blue
ENSG00000174600	NA	green
ENSG00000174607	NA	brown
ENSG00000174669	NA	grey
ENSG00000174684	NA	grey
ENSG00000174697	NA	purple
ENSG00000174705	NA	turquoise
ENSG00000174718	NA	brown
ENSG00000174720	NA	greenyellow
ENSG00000174744	NA	grey
ENSG00000174748	NA	black
ENSG00000174749	NA	brown
ENSG00000174791	NA	grey
ENSG00000174799	NA	brown
ENSG00000174804	NA	grey
ENSG00000174807	NA	grey
ENSG00000174851	NA	black
ENSG00000174886	NA	black
ENSG00000174903	NA	black
ENSG00000174917	NA	black
ENSG00000174938	NA	green
ENSG00000174996	NA	grey
ENSG00000175040	NA	turquoise
ENSG00000175063	NA	pink
ENSG00000175084	NA	turquoise
ENSG00000175106	NA	brown
ENSG00000175115	NA	green
ENSG00000175130	NA	grey
ENSG00000175137	NA	black
ENSG00000175166	NA	grey
ENSG00000175170	NA	brown
ENSG00000175182	NA	grey
ENSG00000175213	NA	black
ENSG00000175215	NA	grey
ENSG00000175220	NA	grey
ENSG00000175221	NA	black
ENSG00000175224	NA	black
ENSG00000175283	NA	black
ENSG00000175309	NA	grey
ENSG00000175315	NA	turquoise
ENSG00000175322	NA	grey
ENSG00000175348	NA	black
ENSG00000175352	NA	brown
ENSG00000175395	NA	grey
ENSG00000175414	NA	grey
ENSG00000175416	NA	grey
ENSG00000175455	NA	brown
ENSG00000175482	NA	grey
ENSG00000175489	NA	green
ENSG00000175550	NA	black
ENSG00000175573	NA	black
ENSG00000175582	NA	greenyellow
ENSG00000175591	NA	black
ENSG00000175602	NA	grey
ENSG00000175606	NA	grey
ENSG00000175634	NA	grey
ENSG00000175643	NA	grey
ENSG00000175662	NA	grey
ENSG00000175707	NA	black
ENSG00000175711	NA	grey
ENSG00000175727	NA	turquoise
ENSG00000175745	NA	grey
ENSG00000175756	NA	black
ENSG00000175782	NA	brown
ENSG00000175832	NA	grey
ENSG00000175866	NA	grey
ENSG00000175893	NA	grey
ENSG00000175906	NA	grey
ENSG00000175938	NA	grey
ENSG00000175984	NA	grey
ENSG00000176014	NA	turquoise
ENSG00000176055	NA	grey
ENSG00000176058	NA	grey
ENSG00000176087	NA	black
ENSG00000176092	NA	grey
ENSG00000176095	NA	black
ENSG00000176101	NA	black
ENSG00000176108	NA	grey
ENSG00000176124	NA	brown
ENSG00000176142	NA	blue
ENSG00000176155	NA	grey
ENSG00000176171	NA	grey
ENSG00000176204	NA	brown
ENSG00000176208	NA	grey
ENSG00000176244	NA	brown
ENSG00000176274	NA	grey
ENSG00000176293	NA	grey
ENSG00000176340	NA	black
ENSG00000176371	NA	grey
ENSG00000176393	NA	grey
ENSG00000176396	NA	black
ENSG00000176435	NA	grey
ENSG00000176438	NA	grey
ENSG00000176485	NA	purple
ENSG00000176532	NA	turquoise
ENSG00000176542	NA	greenyellow
ENSG00000176593	NA	brown
ENSG00000176619	NA	grey
ENSG00000176641	NA	grey
ENSG00000176681	NA	grey
ENSG00000176700	NA	grey
ENSG00000176715	NA	brown
ENSG00000176720	NA	green
ENSG00000176731	NA	grey
ENSG00000176771	NA	grey
ENSG00000176788	NA	purple
ENSG00000176809	NA	grey
ENSG00000176845	NA	grey
ENSG00000176890	NA	pink
ENSG00000176894	NA	grey
ENSG00000176903	NA	turquoise
ENSG00000176933	NA	grey
ENSG00000176946	NA	black
ENSG00000176971	NA	turquoise
ENSG00000176973	NA	grey
ENSG00000176986	NA	black
ENSG00000177000	NA	green
ENSG00000177030	NA	grey
ENSG00000177045	NA	grey
ENSG00000177076	NA	purple
ENSG00000177096	NA	grey
ENSG00000177098	NA	grey
ENSG00000177105	NA	black
ENSG00000177150	NA	grey
ENSG00000177156	NA	grey
ENSG00000177169	NA	grey
ENSG00000177189	NA	grey
ENSG00000177200	NA	grey
ENSG00000177239	NA	grey
ENSG00000177303	NA	grey
ENSG00000177311	NA	blue
ENSG00000177352	NA	black
ENSG00000177409	NA	grey
ENSG00000177425	NA	blue
ENSG00000177427	NA	grey
ENSG00000177465	NA	grey
ENSG00000177469	NA	grey
ENSG00000177542	NA	grey
ENSG00000177548	NA	grey
ENSG00000177556	NA	grey
ENSG00000177565	NA	purple
ENSG00000177575	NA	grey
ENSG00000177576	NA	blue
ENSG00000177600	NA	grey
ENSG00000177606	NA	grey
ENSG00000177628	NA	black
ENSG00000177663	NA	turquoise
ENSG00000177666	NA	grey
ENSG00000177674	NA	grey
ENSG00000177683	NA	blue
ENSG00000177685	NA	grey
ENSG00000177697	NA	grey
ENSG00000177700	NA	grey
ENSG00000177707	NA	blue
ENSG00000177725	NA	grey
ENSG00000177728	NA	grey
ENSG00000177733	NA	black
ENSG00000177764	NA	grey
ENSG00000177830	NA	black
ENSG00000177888	NA	blue
ENSG00000177917	NA	black
ENSG00000177943	NA	grey
ENSG00000177951	NA	grey
ENSG00000177954	NA	black
ENSG00000177963	NA	black
ENSG00000177990	NA	grey
ENSG00000178028	NA	grey
ENSG00000178035	NA	black
ENSG00000178038	NA	grey
ENSG00000178057	NA	grey
ENSG00000178096	NA	grey
ENSG00000178105	NA	brown
ENSG00000178162	NA	brown
ENSG00000178187	NA	grey
ENSG00000178202	NA	black
ENSG00000178252	NA	grey
ENSG00000178295	NA	grey
ENSG00000178338	NA	grey
ENSG00000178404	NA	grey
ENSG00000178449	NA	grey
ENSG00000178467	NA	grey
ENSG00000178537	NA	grey
ENSG00000178562	NA	grey
ENSG00000178567	NA	brown
ENSG00000178573	NA	grey
ENSG00000178585	NA	grey
ENSG00000178605	NA	grey
ENSG00000178665	NA	brown
ENSG00000178700	NA	grey
ENSG00000178719	NA	grey
ENSG00000178741	NA	black
ENSG00000178826	NA	grey
ENSG00000178860	NA	green
ENSG00000178878	NA	grey
ENSG00000178913	NA	greenyellow
ENSG00000178917	NA	grey
ENSG00000178921	NA	grey
ENSG00000178951	NA	grey
ENSG00000178980	NA	grey
ENSG00000178982	NA	black
ENSG00000178996	NA	grey
ENSG00000178997	NA	brown
ENSG00000178999	NA	grey
ENSG00000179091	NA	black
ENSG00000179097	NA	grey
ENSG00000179115	NA	grey
ENSG00000179119	NA	black
ENSG00000179144	NA	grey
ENSG00000179178	NA	grey
ENSG00000179195	NA	grey
ENSG00000179218	NA	black
ENSG00000179222	NA	grey
ENSG00000179240	NA	brown
ENSG00000179262	NA	black
ENSG00000179344	NA	grey
ENSG00000179361	NA	grey
ENSG00000179403	NA	black
ENSG00000179409	NA	grey
ENSG00000179526	NA	grey
ENSG00000179532	NA	brown
ENSG00000179562	NA	black
ENSG00000179583	NA	grey
ENSG00000179604	NA	black
ENSG00000179630	NA	grey
ENSG00000179632	NA	black
ENSG00000179698	NA	brown
ENSG00000179761	NA	turquoise
ENSG00000179820	NA	turquoise
ENSG00000179841	NA	brown
ENSG00000179869	NA	brown
ENSG00000179886	NA	grey
ENSG00000179912	NA	grey
ENSG00000179950	NA	black
ENSG00000179958	NA	salmon
ENSG00000179979	NA	brown
ENSG00000179981	NA	grey
ENSG00000179988	NA	brown
ENSG00000180011	NA	brown
ENSG00000180178	NA	brown
ENSG00000180190	NA	grey
ENSG00000180233	NA	purple
ENSG00000180251	NA	blue
ENSG00000180376	NA	brown
ENSG00000180398	NA	blue
ENSG00000180447	NA	turquoise
ENSG00000180448	NA	purple
ENSG00000180479	NA	brown
ENSG00000180481	NA	brown
ENSG00000180488	NA	greenyellow
ENSG00000180530	NA	purple
ENSG00000180532	NA	grey
ENSG00000180573	NA	grey
ENSG00000180596	NA	grey
ENSG00000180611	NA	black
ENSG00000180626	NA	grey
ENSG00000180628	NA	grey
ENSG00000180672	NA	pink
ENSG00000180747	NA	brown
ENSG00000180758	NA	purple
ENSG00000180771	NA	grey
ENSG00000180773	NA	grey
ENSG00000180776	NA	black
ENSG00000180787	NA	grey
ENSG00000180801	NA	grey
ENSG00000180817	NA	pink
ENSG00000180822	NA	brown
ENSG00000180867	NA	grey
ENSG00000180871	NA	turquoise
ENSG00000180875	NA	grey
ENSG00000180879	NA	black
ENSG00000180884	NA	grey
ENSG00000180891	NA	green
ENSG00000180900	NA	black
ENSG00000180901	NA	black
ENSG00000180902	NA	grey
ENSG00000180921	NA	grey
ENSG00000180957	NA	grey
ENSG00000180992	NA	black
ENSG00000181027	NA	black
ENSG00000181029	NA	black
ENSG00000181045	NA	black
ENSG00000181061	NA	grey
ENSG00000181104	NA	turquoise
ENSG00000181126	NA	brown
ENSG00000181143	NA	turquoise
ENSG00000181191	NA	blue
ENSG00000181218	NA	grey
ENSG00000181220	NA	grey
ENSG00000181222	NA	grey
ENSG00000181284	NA	grey
ENSG00000181396	NA	grey
ENSG00000181450	NA	grey
ENSG00000181458	NA	brown
ENSG00000181495	NA	grey
ENSG00000181523	NA	grey
ENSG00000181588	NA	grey
ENSG00000181619	NA	brown
ENSG00000181625	NA	grey
ENSG00000181638	NA	grey
ENSG00000181649	NA	grey
ENSG00000181652	NA	grey
ENSG00000181666	NA	brown
ENSG00000181690	NA	blue
ENSG00000181704	NA	blue
ENSG00000181744	NA	grey
ENSG00000181789	NA	black
ENSG00000181804	NA	green
ENSG00000181817	NA	grey
ENSG00000181826	NA	black
ENSG00000181827	NA	grey
ENSG00000181830	NA	grey
ENSG00000181885	NA	black
ENSG00000181904	NA	grey
ENSG00000182004	NA	grey
ENSG00000182010	NA	pink
ENSG00000182022	NA	turquoise
ENSG00000182054	NA	grey
ENSG00000182087	NA	grey
ENSG00000182095	NA	grey
ENSG00000182107	NA	black
ENSG00000182108	NA	black
ENSG00000182117	NA	black
ENSG00000182141	NA	brown
ENSG00000182149	NA	black
ENSG00000182154	NA	grey
ENSG00000182158	NA	blue
ENSG00000182180	NA	black
ENSG00000182199	NA	grey
ENSG00000182220	NA	grey
ENSG00000182240	NA	black
ENSG00000182253	NA	turquoise
ENSG00000182263	NA	grey
ENSG00000182318	NA	brown
ENSG00000182319	NA	grey
ENSG00000182326	NA	turquoise
ENSG00000182329	NA	brown
ENSG00000182389	NA	brown
ENSG00000182400	NA	greenyellow
ENSG00000182463	NA	grey
ENSG00000182489	NA	black
ENSG00000182492	NA	grey
ENSG00000182512	NA	black
ENSG00000182518	NA	grey
ENSG00000182534	NA	turquoise
ENSG00000182541	NA	black
ENSG00000182544	NA	black
ENSG00000182545	NA	brown
ENSG00000182551	NA	grey
ENSG00000182568	NA	grey
ENSG00000182572	NA	salmon
ENSG00000182575	NA	turquoise
ENSG00000182578	NA	grey
ENSG00000182580	NA	purple
ENSG00000182611	NA	pink
ENSG00000182612	NA	brown
ENSG00000182646	NA	black
ENSG00000182670	NA	grey
ENSG00000182704	NA	grey
ENSG00000182718	NA	grey
ENSG00000182742	NA	grey
ENSG00000182749	NA	black
ENSG00000182752	NA	blue
ENSG00000182782	NA	grey
ENSG00000182809	NA	black
ENSG00000182810	NA	black
ENSG00000182841	NA	grey
ENSG00000182858	NA	black
ENSG00000182871	NA	green
ENSG00000182899	NA	black
ENSG00000182903	NA	brown
ENSG00000182923	NA	grey
ENSG00000182934	NA	black
ENSG00000182957	NA	grey
ENSG00000182963	NA	grey
ENSG00000182983	NA	grey
ENSG00000182986	NA	brown
ENSG00000183010	NA	turquoise
ENSG00000183011	NA	grey
ENSG00000183023	NA	turquoise
ENSG00000183048	NA	grey
ENSG00000183049	NA	grey
ENSG00000183054	NA	greenyellow
ENSG00000183067	NA	grey
ENSG00000183077	NA	grey
ENSG00000183087	NA	green
ENSG00000183091	NA	grey
ENSG00000183098	NA	turquoise
ENSG00000183111	NA	blue
ENSG00000183160	NA	turquoise
ENSG00000183172	NA	grey
ENSG00000183206	NA	brown
ENSG00000183207	NA	grey
ENSG00000183246	NA	grey
ENSG00000183255	NA	black
ENSG00000183317	NA	brown
ENSG00000183323	NA	grey
ENSG00000183340	NA	brown
ENSG00000183354	NA	greenyellow
ENSG00000183426	NA	grey
ENSG00000183476	NA	blue
ENSG00000183486	NA	turquoise
ENSG00000183495	NA	grey
ENSG00000183506	NA	grey
ENSG00000183508	NA	turquoise
ENSG00000183579	NA	pink
ENSG00000183580	NA	grey
ENSG00000183598	NA	salmon
ENSG00000183604	NA	grey
ENSG00000183617	NA	black
ENSG00000183668	NA	black
ENSG00000183684	NA	grey
ENSG00000183691	NA	turquoise
ENSG00000183718	NA	grey
ENSG00000183722	NA	grey
ENSG00000183723	NA	turquoise
ENSG00000183734	NA	turquoise
ENSG00000183735	NA	blue
ENSG00000183741	NA	grey
ENSG00000183742	NA	grey
ENSG00000183751	NA	black
ENSG00000183765	NA	grey
ENSG00000183779	NA	grey
ENSG00000183784	NA	grey
ENSG00000183808	NA	brown
ENSG00000183828	NA	grey
ENSG00000183853	NA	grey
ENSG00000183889	NA	grey
ENSG00000183963	NA	turquoise
ENSG00000183978	NA	black
ENSG00000183979	NA	grey
ENSG00000184076	NA	grey
ENSG00000184083	NA	grey
ENSG00000184113	NA	grey
ENSG00000184117	NA	grey
ENSG00000184162	NA	grey
ENSG00000184205	NA	grey
ENSG00000184207	NA	grey
ENSG00000184216	NA	grey
ENSG00000184224	NA	brown
ENSG00000184227	NA	grey
ENSG00000184270	NA	salmon
ENSG00000184281	NA	black
ENSG00000184304	NA	grey
ENSG00000184319	NA	brown
ENSG00000184347	NA	turquoise
ENSG00000184348	NA	salmon
ENSG00000184357	NA	salmon
ENSG00000184363	NA	black
ENSG00000184368	NA	pink
ENSG00000184371	NA	green
ENSG00000184381	NA	grey
ENSG00000184384	NA	grey
ENSG00000184402	NA	grey
ENSG00000184414	NA	brown
ENSG00000184436	NA	black
ENSG00000184445	NA	grey
ENSG00000184465	NA	brown
ENSG00000184481	NA	grey
ENSG00000184489	NA	grey
ENSG00000184500	NA	grey
ENSG00000184517	NA	blue
ENSG00000184557	NA	grey
ENSG00000184584	NA	grey
ENSG00000184602	NA	grey
ENSG00000184640	NA	salmon
ENSG00000184678	NA	black
ENSG00000184730	NA	grey
ENSG00000184752	NA	grey
ENSG00000184785	NA	grey
ENSG00000184787	NA	grey
ENSG00000184792	NA	turquoise
ENSG00000184825	NA	salmon
ENSG00000184840	NA	black
ENSG00000184863	NA	brown
ENSG00000184887	NA	grey
ENSG00000184897	NA	grey
ENSG00000184898	NA	grey
ENSG00000184916	NA	green
ENSG00000184924	NA	grey
ENSG00000184939	NA	grey
ENSG00000184967	NA	grey
ENSG00000184983	NA	grey
ENSG00000184984	NA	turquoise
ENSG00000184990	NA	grey
ENSG00000185008	NA	grey
ENSG00000185022	NA	blue
ENSG00000185033	NA	grey
ENSG00000185043	NA	grey
ENSG00000185049	NA	black
ENSG00000185085	NA	black
ENSG00000185088	NA	grey
ENSG00000185112	NA	grey
ENSG00000185127	NA	black
ENSG00000185128	NA	grey
ENSG00000185129	NA	blue
ENSG00000185130	NA	salmon
ENSG00000185158	NA	brown
ENSG00000185163	NA	brown
ENSG00000185187	NA	grey
ENSG00000185201	NA	grey
ENSG00000185246	NA	brown
ENSG00000185250	NA	brown
ENSG00000185261	NA	grey
ENSG00000185269	NA	turquoise
ENSG00000185278	NA	grey
ENSG00000185304	NA	grey
ENSG00000185305	NA	pink
ENSG00000185324	NA	grey
ENSG00000185339	NA	grey
ENSG00000185340	NA	grey
ENSG00000185345	NA	brown
ENSG00000185347	NA	grey
ENSG00000185359	NA	grey
ENSG00000185404	NA	brown
ENSG00000185418	NA	grey
ENSG00000185436	NA	brown
ENSG00000185442	NA	turquoise
ENSG00000185475	NA	black
ENSG00000185477	NA	grey
ENSG00000185483	NA	turquoise
ENSG00000185485	NA	grey
ENSG00000185504	NA	grey
ENSG00000185507	NA	green
ENSG00000185513	NA	grey
ENSG00000185532	NA	grey
ENSG00000185551	NA	grey
ENSG00000185559	NA	grey
ENSG00000185567	NA	turquoise
ENSG00000185591	NA	blue
ENSG00000185608	NA	grey
ENSG00000185619	NA	grey
ENSG00000185624	NA	black
ENSG00000185630	NA	grey
ENSG00000185633	NA	grey
ENSG00000185634	NA	brown
ENSG00000185658	NA	grey
ENSG00000185664	NA	black
ENSG00000185670	NA	black
ENSG00000185684	NA	grey
ENSG00000185697	NA	greenyellow
ENSG00000185721	NA	black
ENSG00000185730	NA	grey
ENSG00000185745	NA	turquoise
ENSG00000185811	NA	turquoise
ENSG00000185825	NA	black
ENSG00000185862	NA	grey
ENSG00000185864	NA	brown
ENSG00000185869	NA	brown
ENSG00000185885	NA	grey
ENSG00000185896	NA	black
ENSG00000185900	NA	black
ENSG00000185909	NA	grey
ENSG00000185917	NA	grey
ENSG00000185928	NA	grey
ENSG00000185946	NA	brown
ENSG00000185947	NA	grey
ENSG00000185986	NA	grey
ENSG00000185989	NA	turquoise
ENSG00000186001	NA	brown
ENSG00000186010	NA	black
ENSG00000186063	NA	grey
ENSG00000186111	NA	green
ENSG00000186174	NA	grey
ENSG00000186185	NA	grey
ENSG00000186193	NA	grey
ENSG00000186222	NA	black
ENSG00000186230	NA	grey
ENSG00000186260	NA	grey
ENSG00000186283	NA	grey
ENSG00000186314	NA	grey
ENSG00000186318	NA	grey
ENSG00000186329	NA	brown
ENSG00000186340	NA	turquoise
ENSG00000186350	NA	grey
ENSG00000186352	NA	purple
ENSG00000186395	NA	grey
ENSG00000186409	NA	brown
ENSG00000186417	NA	blue
ENSG00000186468	NA	black
ENSG00000186480	NA	purple
ENSG00000186481	NA	grey
ENSG00000186487	NA	brown
ENSG00000186501	NA	black
ENSG00000186517	NA	green
ENSG00000186566	NA	grey
ENSG00000186577	NA	grey
ENSG00000186652	NA	turquoise
ENSG00000186660	NA	blue
ENSG00000186687	NA	grey
ENSG00000186716	NA	black
ENSG00000186812	NA	brown
ENSG00000186814	NA	brown
ENSG00000186854	NA	brown
ENSG00000186862	NA	purple
ENSG00000186918	NA	purple
ENSG00000186998	NA	grey
ENSG00000187051	NA	grey
ENSG00000187079	NA	turquoise
ENSG00000187091	NA	grey
ENSG00000187164	NA	grey
ENSG00000187172	NA	grey
ENSG00000187210	NA	turquoise
ENSG00000187231	NA	grey
ENSG00000187240	NA	grey
ENSG00000187244	NA	grey
ENSG00000187266	NA	green
ENSG00000187372	NA	grey
ENSG00000187391	NA	grey
ENSG00000187474	NA	turquoise
ENSG00000187486	NA	brown
ENSG00000187492	NA	brown
ENSG00000187498	NA	green
ENSG00000187513	NA	grey
ENSG00000187605	NA	purple
ENSG00000187608	NA	grey
ENSG00000187630	NA	grey
ENSG00000187667	NA	brown
ENSG00000187688	NA	green
ENSG00000187713	NA	black
ENSG00000187715	NA	brown
ENSG00000187742	NA	greenyellow
ENSG00000187764	NA	turquoise
ENSG00000187772	NA	grey
ENSG00000187778	NA	grey
ENSG00000187796	NA	grey
ENSG00000187800	NA	grey
ENSG00000187837	NA	black
ENSG00000187838	NA	green
ENSG00000187840	NA	grey
ENSG00000187860	NA	brown
ENSG00000187951	NA	grey
ENSG00000187955	NA	grey
ENSG00000187990	NA	salmon
ENSG00000188042	NA	grey
ENSG00000188064	NA	brown
ENSG00000188107	NA	brown
ENSG00000188112	NA	turquoise
ENSG00000188130	NA	grey
ENSG00000188153	NA	turquoise
ENSG00000188157	NA	turquoise
ENSG00000188158	NA	grey
ENSG00000188177	NA	greenyellow
ENSG00000188186	NA	black
ENSG00000188227	NA	brown
ENSG00000188229	NA	grey
ENSG00000188242	NA	grey
ENSG00000188312	NA	grey
ENSG00000188342	NA	blue
ENSG00000188404	NA	turquoise
ENSG00000188419	NA	grey
ENSG00000188483	NA	grey
ENSG00000188486	NA	salmon
ENSG00000188529	NA	grey
ENSG00000188536	NA	turquoise
ENSG00000188596	NA	brown
ENSG00000188599	NA	grey
ENSG00000188603	NA	black
ENSG00000188643	NA	grey
ENSG00000188647	NA	blue
ENSG00000188676	NA	grey
ENSG00000188677	NA	grey
ENSG00000188690	NA	grey
ENSG00000188706	NA	turquoise
ENSG00000188732	NA	brown
ENSG00000188738	NA	brown
ENSG00000188739	NA	grey
ENSG00000188760	NA	grey
ENSG00000188822	NA	brown
ENSG00000188846	NA	grey
ENSG00000188897	NA	grey
ENSG00000188906	NA	grey
ENSG00000188910	NA	turquoise
ENSG00000188933	NA	grey
ENSG00000188938	NA	purple
ENSG00000188986	NA	grey
ENSG00000188987	NA	grey
ENSG00000188994	NA	blue
ENSG00000189042	NA	greenyellow
ENSG00000189043	NA	black
ENSG00000189052	NA	grey
ENSG00000189058	NA	grey
ENSG00000189067	NA	grey
ENSG00000189077	NA	grey
ENSG00000189079	NA	greenyellow
ENSG00000189120	NA	grey
ENSG00000189129	NA	grey
ENSG00000189136	NA	brown
ENSG00000189143	NA	black
ENSG00000189157	NA	grey
ENSG00000189159	NA	turquoise
ENSG00000189164	NA	brown
ENSG00000189180	NA	grey
ENSG00000189184	NA	grey
ENSG00000189190	NA	grey
ENSG00000189212	NA	brown
ENSG00000189221	NA	black
ENSG00000189280	NA	grey
ENSG00000189298	NA	brown
ENSG00000189306	NA	black
ENSG00000189319	NA	grey
ENSG00000189332	NA	greenyellow
ENSG00000189337	NA	grey
ENSG00000189350	NA	brown
ENSG00000189403	NA	grey
ENSG00000189409	NA	turquoise
ENSG00000189410	NA	grey
ENSG00000189423	NA	grey
ENSG00000189433	NA	grey
ENSG00000196074	NA	brown
ENSG00000196081	NA	grey
ENSG00000196083	NA	purple
ENSG00000196090	NA	grey
ENSG00000196123	NA	grey
ENSG00000196126	NA	grey
ENSG00000196138	NA	brown
ENSG00000196152	NA	grey
ENSG00000196154	NA	turquoise
ENSG00000196159	NA	grey
ENSG00000196172	NA	grey
ENSG00000196176	NA	salmon
ENSG00000196177	NA	brown
ENSG00000196182	NA	black
ENSG00000196199	NA	brown
ENSG00000196205	NA	grey
ENSG00000196208	NA	grey
ENSG00000196220	NA	grey
ENSG00000196226	NA	salmon
ENSG00000196233	NA	blue
ENSG00000196235	NA	grey
ENSG00000196236	NA	brown
ENSG00000196247	NA	brown
ENSG00000196262	NA	green
ENSG00000196263	NA	brown
ENSG00000196267	NA	grey
ENSG00000196268	NA	brown
ENSG00000196290	NA	black
ENSG00000196329	NA	grey
ENSG00000196331	NA	salmon
ENSG00000196337	NA	grey
ENSG00000196345	NA	brown
ENSG00000196352	NA	blue
ENSG00000196355	NA	brown
ENSG00000196365	NA	grey
ENSG00000196374	NA	salmon
ENSG00000196411	NA	grey
ENSG00000196417	NA	purple
ENSG00000196428	NA	purple
ENSG00000196440	NA	brown
ENSG00000196449	NA	black
ENSG00000196453	NA	grey
ENSG00000196458	NA	greenyellow
ENSG00000196465	NA	grey
ENSG00000196470	NA	blue
ENSG00000196482	NA	blue
ENSG00000196497	NA	grey
ENSG00000196498	NA	grey
ENSG00000196504	NA	greenyellow
ENSG00000196507	NA	grey
ENSG00000196511	NA	pink
ENSG00000196526	NA	turquoise
ENSG00000196531	NA	grey
ENSG00000196532	NA	salmon
ENSG00000196544	NA	grey
ENSG00000196547	NA	grey
ENSG00000196562	NA	turquoise
ENSG00000196565	NA	turquoise
ENSG00000196569	NA	grey
ENSG00000196576	NA	grey
ENSG00000196584	NA	greenyellow
ENSG00000196586	NA	brown
ENSG00000196588	NA	green
ENSG00000196597	NA	brown
ENSG00000196604	NA	grey
ENSG00000196605	NA	grey
ENSG00000196628	NA	grey
ENSG00000196632	NA	grey
ENSG00000196648	NA	brown
ENSG00000196664	NA	turquoise
ENSG00000196670	NA	grey
ENSG00000196683	NA	black
ENSG00000196689	NA	brown
ENSG00000196700	NA	grey
ENSG00000196705	NA	brown
ENSG00000196724	NA	brown
ENSG00000196730	NA	purple
ENSG00000196735	NA	grey
ENSG00000196743	NA	black
ENSG00000196747	NA	salmon
ENSG00000196787	NA	salmon
ENSG00000196792	NA	greenyellow
ENSG00000196814	NA	grey
ENSG00000196821	NA	grey
ENSG00000196834	NA	grey
ENSG00000196865	NA	greenyellow
ENSG00000196866	NA	salmon
ENSG00000196867	NA	grey
ENSG00000196872	NA	turquoise
ENSG00000196912	NA	brown
ENSG00000196917	NA	turquoise
ENSG00000196923	NA	turquoise
ENSG00000196924	NA	turquoise
ENSG00000196927	NA	brown
ENSG00000196935	NA	grey
ENSG00000196961	NA	black
ENSG00000196966	NA	grey
ENSG00000196968	NA	purple
ENSG00000196975	NA	purple
ENSG00000196976	NA	grey
ENSG00000196998	NA	black
ENSG00000197006	NA	grey
ENSG00000197008	NA	grey
ENSG00000197016	NA	brown
ENSG00000197019	NA	grey
ENSG00000197021	NA	grey
ENSG00000197043	NA	grey
ENSG00000197044	NA	grey
ENSG00000197045	NA	blue
ENSG00000197061	NA	black
ENSG00000197070	NA	grey
ENSG00000197111	NA	grey
ENSG00000197114	NA	grey
ENSG00000197121	NA	grey
ENSG00000197122	NA	turquoise
ENSG00000197124	NA	grey
ENSG00000197136	NA	black
ENSG00000197140	NA	brown
ENSG00000197146	NA	brown
ENSG00000197150	NA	black
ENSG00000197153	NA	salmon
ENSG00000197157	NA	grey
ENSG00000197182	NA	brown
ENSG00000197183	NA	grey
ENSG00000197217	NA	blue
ENSG00000197226	NA	grey
ENSG00000197238	NA	salmon
ENSG00000197249	NA	turquoise
ENSG00000197256	NA	turquoise
ENSG00000197275	NA	grey
ENSG00000197296	NA	brown
ENSG00000197302	NA	brown
ENSG00000197321	NA	turquoise
ENSG00000197323	NA	greenyellow
ENSG00000197324	NA	black
ENSG00000197329	NA	blue
ENSG00000197343	NA	grey
ENSG00000197358	NA	grey
ENSG00000197372	NA	grey
ENSG00000197380	NA	grey
ENSG00000197385	NA	grey
ENSG00000197409	NA	salmon
ENSG00000197415	NA	turquoise
ENSG00000197417	NA	grey
ENSG00000197442	NA	turquoise
ENSG00000197448	NA	grey
ENSG00000197459	NA	salmon
ENSG00000197471	NA	brown
ENSG00000197483	NA	grey
ENSG00000197496	NA	turquoise
ENSG00000197497	NA	brown
ENSG00000197535	NA	grey
ENSG00000197536	NA	grey
ENSG00000197562	NA	black
ENSG00000197565	NA	turquoise
ENSG00000197568	NA	grey
ENSG00000197579	NA	greenyellow
ENSG00000197580	NA	grey
ENSG00000197586	NA	grey
ENSG00000197601	NA	grey
ENSG00000197603	NA	grey
ENSG00000197608	NA	grey
ENSG00000197614	NA	grey
ENSG00000197619	NA	grey
ENSG00000197622	NA	black
ENSG00000197632	NA	blue
ENSG00000197646	NA	grey
ENSG00000197694	NA	grey
ENSG00000197697	NA	salmon
ENSG00000197714	NA	grey
ENSG00000197724	NA	grey
ENSG00000197746	NA	black
ENSG00000197747	NA	turquoise
ENSG00000197756	NA	black
ENSG00000197757	NA	grey
ENSG00000197774	NA	grey
ENSG00000197779	NA	grey
ENSG00000197785	NA	grey
ENSG00000197816	NA	brown
ENSG00000197837	NA	black
ENSG00000197841	NA	grey
ENSG00000197846	NA	salmon
ENSG00000197847	NA	brown
ENSG00000197852	NA	turquoise
ENSG00000197860	NA	grey
ENSG00000197872	NA	black
ENSG00000197879	NA	grey
ENSG00000197892	NA	grey
ENSG00000197894	NA	grey
ENSG00000197903	NA	grey
ENSG00000197905	NA	grey
ENSG00000197914	NA	salmon
